turtlebot,observed,"mobile_base_nodelet_manager subscribes to an unpublished topic: '/cmd_vel_mux/input/teleop'. But there is a publisher(s) move_base that publishes a similar message type: geometry_msgs/Twist as /navigation_velocity_smoother/raw_cmd_vel. mobile_base_nodelet_manager was launched by unknown
"
turtlebot,observed,"mobile_base_nodelet_manager subscribes to an unpublished topic: '/cmd_vel_mux/input/switch'. But there is a publisher(s) move_base that publishes a similar message type: geometry_msgs/Twist as /navigation_velocity_smoother/raw_cmd_vel. mobile_base_nodelet_manager was launched by unknown
"
turtlebot,recovered,"gazebo subscribes to an unpublished topic: '/mobile_base/commands/velocity'. But there is a publisher(s) move_base that publishes a similar message type: geometry_msgs/Twist as /navigation_velocity_smoother/raw_cmd_vel. gazebo was launched by /ros_ws/src/gazebo_ros_pkgs/gazebo_ros/launch/empty_world.launch
"
turtlebot,recovered,"move_base  publishes to an unsubscribed topic: '/navigation_velocity_smoother/raw_cmd_vel'. But there is a subscriber(s) gazebo._mobile_base_commands_velocity_sub with a similar name that subscribes to a similar message type. move_base was launched from /ros_ws/src/turtlebot_apps/turtlebot_navigation/launch/includes/move_base.launch.xml.
"
