autoware-01,,,,14,15,3,2,0
autoware-01,buggy,/vector_map_info/vector_class,feature_projection subscribes to an unpublished topic: '/vector_map_info/vector_class'. But there is a publisher(s) vector_map_loader that publishes to a similar topic name: /vector_map_info/vector. feature_projection was launched by /ros_ws/src/autoware/ros/src/computing/perception/detection/packages/road_wizard/launch/feat_proj.launch
autoware-01,buggy,/vector_map_info/line_class,"feature_projection subscribes to an unpublished topic: '/vector_map_info/line_class'. But there is a publisher(s) vector_map_loader that publishes to a similar topic name: {/vector_map_info/lane,/vector_map_info/line}. feature_projection was launched by /ros_ws/src/autoware/ros/src/computing/perception/detection/packages/road_wizard/launch/feat_proj.launch"
autoware-01,fixed,-,NO RELEVANT ERROR DETECTED
