husky,,,,4,1,1,3,0
husky,buggy,/imu/data_compass,gazebo  publishes to an unsubscribed topic: '/imu/data'. But there is a subscriber(s) error_reproducer that subscribes to the same message type: sensor_msgs/Imu as /imu/data_compass. gazebo was launched from /ros_ws/src/gazebo_ros_pkgs/gazebo_ros/launch/empty_world.launch.
husky,buggy,/imu/data_compass,gazebo  publishes to an unsubscribed topic: '/imu/data/bias'. But there is a subscriber(s) error_reproducer that subscribes to the same message type: sensor_msgs/Imu as /imu/data_compass. gazebo was launched from /ros_ws/src/gazebo_ros_pkgs/gazebo_ros/launch/empty_world.launch.
husky,buggy,/imu/data_compass,"error_reproducer subscribes to an unpublished topic: '/imu/data_compass'. But there is a publisher(s) gazebo that publishes the same message type: sensor_msgs/Imu as {/imu/data,/imu/data/bias}. error_reproducer was launched by /ros_ws/reproduce.launch"
husky,fixed,-,NO RELEVANT ERROR DETECTED
