autorally,,,,10,10,2,6,0
autorally,buggy,camera/left,"gazebo  publishes to an unsubscribed topic: '/camera/left/image_raw'. But there is a subscriber(s) error_reproducer that subscribes to the same message type: sensor_msgs/Image as {/right_camera,/left_camera}. gazebo was launched from /ros_ws/src/autorally/autorally_gazebo/launch/autoRallyTrackWorld.launch."
autorally,buggy,camera/left,"error_reproducer subscribes to an unpublished topic: '/right_camera'. But there is a publisher(s) gazebo that publishes the same message type: sensor_msgs/Image as {/camera/right/image_raw,/camera/left/image_raw}. error_reproducer was launched by /ros_ws/reproduce.launch"
autorally,buggy,camera/left,"error_reproducer subscribes to an unpublished topic: '/left_camera'. But there is a publisher(s) gazebo that publishes the same message type: sensor_msgs/Image as {/camera/right/image_raw,/camera/left/image_raw}. error_reproducer was launched by /ros_ws/reproduce.launch"
autorally,buggy,camera/right,"error_reproducer subscribes to an unpublished topic: '/right_camera'. But there is a publisher(s) gazebo that publishes the same message type: sensor_msgs/Image as {/camera/right/image_raw,/camera/left/image_raw}. error_reproducer was launched by /ros_ws/reproduce.launch"
autorally,buggy,camera/right,"gazebo  publishes to an unsubscribed topic: '/camera/right/image_raw'. But there is a subscriber(s) error_reproducer that subscribes to the same message type: sensor_msgs/Image as {/right_camera,/left_camera}. gazebo was launched from /ros_ws/src/autorally/autorally_gazebo/launch/autoRallyTrackWorld.launch."
autorally,buggy,camera/right,"error_reproducer subscribes to an unpublished topic: '/left_camera'. But there is a publisher(s) gazebo that publishes the same message type: sensor_msgs/Image as {/camera/right/image_raw,/camera/left/image_raw}. error_reproducer was launched by /ros_ws/reproduce.launch"
autorally,fixed,-,NO RELEVANT ERROR DETECTED
